recommendation_instance_id,action_id,goal_id,action_type,description,frequency,duration_minutes,weekly_workload_minutes,schedule,owner,required_resource,prerequisites,evidence_codes,rationale,status
464a249588a16861f9c0d14e,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
464a249588a16861f9c0d14e,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
71e5d619f6f8fffe67d77e88,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
71e5d619f6f8fffe67d77e88,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
71e5d619f6f8fffe67d77e88,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
71e5d619f6f8fffe67d77e88,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21b874aa35972c90ba1cd9fc,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21b874aa35972c90ba1cd9fc,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_stable', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
21b874aa35972c90ba1cd9fc,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
389f9f4cf14c44ada9c4f30d,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
389f9f4cf14c44ada9c4f30d,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
389f9f4cf14c44ada9c4f30d,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f5c3cf24c90f70eec74125a5,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f5c3cf24c90f70eec74125a5,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f5c3cf24c90f70eec74125a5,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f5c3cf24c90f70eec74125a5,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
2c8cc54c3a61df2b9df0e95e,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
2c8cc54c3a61df2b9df0e95e,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
2c8cc54c3a61df2b9df0e95e,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f77a9465efbc6bd7b95167ea,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f77a9465efbc6bd7b95167ea,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f77a9465efbc6bd7b95167ea,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
f77a9465efbc6bd7b95167ea,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
db3599fb464c2ac1fa2f40fa,diagnose_topics,goal_week4_progress,diagnostic,Complete an advisor-reviewed topic diagnostic and identify two priority topics.,1 per week,45,45,week_1,student_with_advisor_review,advisor_or_topic_diagnostic,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
db3599fb464c2ac1fa2f40fa,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_2,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
db3599fb464c2ac1fa2f40fa,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_3,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
db3599fb464c2ac1fa2f40fa,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_4,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
db3599fb464c2ac1fa2f40fa,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
d84b299126bd147f9ae08cfa,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
d84b299126bd147f9ae08cfa,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
d84b299126bd147f9ae08cfa,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
d84b299126bd147f9ae08cfa,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
22a0175b1caf88d38eca3e43,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
22a0175b1caf88d38eca3e43,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
22a0175b1caf88d38eca3e43,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
22a0175b1caf88d38eca3e43,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
83054d7f8468e56b3c5a4a2e,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
83054d7f8468e56b3c5a4a2e,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
83054d7f8468e56b3c5a4a2e,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
83054d7f8468e56b3c5a4a2e,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
a561a05ecb4d44ced2942cdf,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
a561a05ecb4d44ced2942cdf,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
a561a05ecb4d44ced2942cdf,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
a561a05ecb4d44ced2942cdf,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
470b10d5418995f58015865b,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
470b10d5418995f58015865b,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
470b10d5418995f58015865b,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
470b10d5418995f58015865b,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8e2ff3f48ff085f0f7c0ab9b,diagnose_topics,goal_week4_progress,diagnostic,Complete an advisor-reviewed topic diagnostic and identify two priority topics.,1 per week,45,45,week_1,student_with_advisor_review,advisor_or_topic_diagnostic,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8e2ff3f48ff085f0f7c0ab9b,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_2,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8e2ff3f48ff085f0f7c0ab9b,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_3,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8e2ff3f48ff085f0f7c0ab9b,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_4,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8e2ff3f48ff085f0f7c0ab9b,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
9ed686a65f74ec8f2d75e939,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
9ed686a65f74ec8f2d75e939,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
9ed686a65f74ec8f2d75e939,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
9ed686a65f74ec8f2d75e939,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8dbff96d9389d84a2d809fc3,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8dbff96d9389d84a2d809fc3,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8dbff96d9389d84a2d809fc3,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
8dbff96d9389d84a2d809fc3,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
fd8863ba055902ded32dab94,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
fd8863ba055902ded32dab94,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
fd8863ba055902ded32dab94,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
fd8863ba055902ded32dab94,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_stable', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
19161ad4712562c2ec17faa4,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
19161ad4712562c2ec17faa4,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
19161ad4712562c2ec17faa4,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
19161ad4712562c2ec17faa4,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
316a50b474a8d00425b86322,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
316a50b474a8d00425b86322,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
316a50b474a8d00425b86322,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
316a50b474a8d00425b86322,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4b0a1fcac86022156a72bc38,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4b0a1fcac86022156a72bc38,consolidation,goal_week4_progress,consolidation,Consolidate completed topics with an advanced or mixed practice set; avoid unnecessary overload.,1 per week,60,60,week_2,student_with_advisor_review,advanced_practice_material,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
4b0a1fcac86022156a72bc38,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_3,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_upward', 'high_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
3e2ce285c223bbfa0479c067,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_1,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
3e2ce285c223bbfa0479c067,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_2,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
3e2ce285c223bbfa0479c067,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_3,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
3e2ce285c223bbfa0479c067,progress_review,goal_week4_progress,review,"Review completion, difficulty and current measurement with the advisor; continue, revise or close the plan.",1 per week,20,20,week_4,student_with_advisor_review,advisor,['advisor_review'],"['trajectory_downward', 'medium_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
adb20dfc30687e9ee1b8fe49,diagnose_topics,goal_week4_progress,diagnostic,Complete an advisor-reviewed topic diagnostic and identify two priority topics.,1 per week,45,45,week_1,student_with_advisor_review,advisor_or_topic_diagnostic,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
adb20dfc30687e9ee1b8fe49,schedule_review,goal_week4_progress,planning,Create a realistic weekly study schedule with the advisor and revise it when commitments conflict.,1 per week,20,20,week_2,student_with_advisor_review,schedule_template,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
adb20dfc30687e9ee1b8fe49,targeted_practice,goal_week4_progress,practice,Complete targeted practice for the advisor-confirmed priority topics and record completion.,2 per week,45,45,week_3,student_with_advisor_review,practice_materials,['advisor_review'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
adb20dfc30687e9ee1b8fe49,retrieval_quiz,goal_week4_progress,retrieval,Complete one short retrieval quiz and record common errors for advisor discussion.,1 per week,30,30,week_4,student_with_advisor_review,quiz_material,['targeted_practice'],"['trajectory_downward', 'low_predicted_achievement']",Rule-based action mapped to G1/G2 trajectory and predicted achievement band; non-causal.,draft
