panel,case_id,action_id,review_record_id,evidence_ids,old_prediction_dependent,evidence_reproducible,action_semantics_unchanged,portability_status,reason
B,case_c37b1d287a3c5c4a28c4c38e,ASSESSMENT_COMPLETION,aa311b03d8e1d7f3f9fb90a274e389cdf08360edac5eabb4ce1449f43501727e,assessments_due|due_soon_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_c37b1d287a3c5c4a28c4c38e,RECOVER_ENGAGEMENT,4c09c75285ca413a0f332f5c6980cdeeda760332f701401dfbce7074929d8e11,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_c37b1d287a3c5c4a28c4c38e,STUDY_REGULARITY,ab6aa901b3281878c6ff41c5e1940ebd91af6c98a2a553f371e0dca2aee3e3a9,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_e90b376af3c274a743989a68,QUIZ_RETRIEVAL_PRACTICE,a36a5a7100f623d93f7cbb87cf723b026a385d3aa4634f85f316f88ee880cd3a,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_e90b376af3c274a743989a68,RECOVER_ENGAGEMENT,b8ae3080faa28d46304f780364d66cfcf9dd5f7928b1e09ea45d14479bb81adb,inactivity_streak|contraindications,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_e90b376af3c274a743989a68,STUDY_REGULARITY,a973c94ae3daf6e7426b13abd4c5147b8f3c7213ae20f46da62884f743f95be6,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_fe363f67a5751db06b55115a,QUIZ_RETRIEVAL_PRACTICE,8892b5e55c8d9f32df46985b506c5cbce2e3d0bcc8074f88cc4334085c41f3d1,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_fe363f67a5751db06b55115a,ASSESSMENT_COMPLETION,45ab68fbdafa0f9d0cd675e71d4afdec1b11a5e8369548387d9a101dc981552b,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_fe363f67a5751db06b55115a,RECOVER_ENGAGEMENT,b4487c596e4f892a02d8db68cf3257ab6abb3c2bbb9567de5f523348b1c6fc18,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_fe363f67a5751db06b55115a,STUDY_REGULARITY,34d2f5b09fed5feedf570c24bb28bc9029a863332f87463a5c64e3240fa77215,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_fe363f67a5751db06b55115a,TARGETED_CONTENT_REVIEW,a54d4b53668ad720988f136bc03204409e3280e4a31cb5592eaf3fe4ba456501,content_coverage,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_1bbb16a5ef33a18ea77ce62b,QUIZ_RETRIEVAL_PRACTICE,810894e2231fd3d10bedd544cabbe6760f01965bda9574e597b1f04769eeab31,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_1bbb16a5ef33a18ea77ce62b,RECOVER_ENGAGEMENT,d11e5e25c2986cce7f7789b0f258a3a22d8a7b4f72cf5cf2e1fcd2ff1b24aeda,active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_1bbb16a5ef33a18ea77ce62b,STUDY_REGULARITY,d55517be4018d9b285363667997022be0f08c50072960259ec21c8070b6ac697,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_1bbb16a5ef33a18ea77ce62b,TARGETED_CONTENT_REVIEW,d2794bd228961eaf39ddc08c27542a89e65fb035d214d292e2f9f64bc68250de,content_coverage,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_537db8e7f1f6457e02acc0e2,QUIZ_RETRIEVAL_PRACTICE,d9c5f5fc67e1dab3c5f95c15bc4d93a15b340de98ff5cc7779d5f60e28f7a23e,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_537db8e7f1f6457e02acc0e2,RECOVER_ENGAGEMENT,f962abc9d90f85d56987e4cc59edcb59f173b49950e8425bfb30f9ce4326818f,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_537db8e7f1f6457e02acc0e2,STUDY_REGULARITY,58df4fa399e518d01f7aa5a5b0f940cd32ebc4d03f455c239e0fee51b1329d51,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_23e8f75ed734b4f2e4a968a5,QUIZ_RETRIEVAL_PRACTICE,c33e39d369d02700ad9fb4bcfb28f61291abfc6a28d39ddb61a82006777128c8,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_23e8f75ed734b4f2e4a968a5,RECOVER_ENGAGEMENT,7ca4385fb8b13a220580c58109f095376e1448dcb1cbfbba3d32e6305f015ccd,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_23e8f75ed734b4f2e4a968a5,STUDY_REGULARITY,1ad2972acebec2a8f17493457e2bf0144cc2a17765c44bfe54dcae44e6706479,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_23e8f75ed734b4f2e4a968a5,TARGETED_CONTENT_REVIEW,c95715e9c57b66818e5788ce9f18e91e581f699e7bed6d9735508b3ba4bd95d6,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_d8292e9e8c99b1142aac46e7,QUIZ_RETRIEVAL_PRACTICE,f2f70f3a1c447ea51ac89b1d2dc1796b289b2e4ca9c9c81868699350b889fe0c,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_d8292e9e8c99b1142aac46e7,ASSESSMENT_COMPLETION,80e151668953493e835d6b0ac5d262fa16bb51ed12124d8bcf2fb6f98f19c12d,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_d8292e9e8c99b1142aac46e7,RECOVER_ENGAGEMENT,4fd407544b5a1c8e6c25577244736f5a7b445feceaf92588e9243685a2118e2f,active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_d8292e9e8c99b1142aac46e7,STUDY_REGULARITY,9bb32bddf4f26ec9f1dd242437c374256e3b6da11cd4e3f894d72e60c9c44c90,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_d8292e9e8c99b1142aac46e7,TARGETED_CONTENT_REVIEW,9ec89b449878d21e564682e672b1af71cc505a27c85630182dba54efe3425ea7,content_coverage|study_material_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_3e5ff25e6779735f2bc9b890,QUIZ_RETRIEVAL_PRACTICE,07bd1c4da58011dc6c8d046a783303c41ab03735b12c667d83990c02c20a1bef,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_3e5ff25e6779735f2bc9b890,ASSESSMENT_COMPLETION,8bda4eb92ce285b906c0cec80be6d0a4b81727068b532fb73f70665c40940d0b,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_3e5ff25e6779735f2bc9b890,RECOVER_ENGAGEMENT,41061a6c2fdac36bdda667b98ccd0df2a70fc454abb20239e1bc928adf796430,active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_3e5ff25e6779735f2bc9b890,STUDY_REGULARITY,f3a63e055ce055a805432a6bafb1af95b9cc2c4e22ff5b71699037e98241bc77,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_3e5ff25e6779735f2bc9b890,TARGETED_CONTENT_REVIEW,dc834314942874fb9fbb0cb844dd6b0ef796031b718f7c0cd857b0d65bcab4e1,content_coverage|completion_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95eb38239e550818fa424220,QUIZ_RETRIEVAL_PRACTICE,e95a909e1638e69e6351a21acadea73faa40d8d6917f4eafc3b6642a30a86dee,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95eb38239e550818fa424220,ASSESSMENT_COMPLETION,acafe98de068b4ab6f11969dd75eb977561a0062644c3c9ad169242075646108,assessments_due|missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95eb38239e550818fa424220,STUDY_REGULARITY,ba4a32ddd133c5b1b1fa92099323f4de543de1c10fb6ae4e2bce37a512bef661,regularity_score|active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_e61fe4b81420a879b506e62d,QUIZ_RETRIEVAL_PRACTICE,d61e7b0a73707620f2ae9f1e6c7c82112d0b4b3b03ec8e01a6d856337de11f91,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_16f507abf28872ff9b65250e,QUIZ_RETRIEVAL_PRACTICE,6caa296d93a50b8b642d5944edc5c396020577d5356dd76c2981ae23836c8eeb,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_16f507abf28872ff9b65250e,STUDY_REGULARITY,d0b435c6f90160fab7a979c529c9beb330aa1ff4e253418a761702f6fb4fa85f,regularity_score|active_day_rate|inactivity_streak,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_abdc7e029535cf7f66358092,QUIZ_RETRIEVAL_PRACTICE,87e402b8f591dec834a1a2766d299119c0dae6c0d9d86f285b41e7a1a7eb17a9,quiz_activity|quiz_available|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95f544b9612b9b5340acc506,QUIZ_RETRIEVAL_PRACTICE,dddfa0eb20b5107028044a4ac17dea1d3f568f1b06f8c21aaf81ca628f43f710,quiz_available|quiz_activity,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95f544b9612b9b5340acc506,ASSESSMENT_COMPLETION,96f2b78ced0c173bf2c235f5b5173ed226894296dd8bea9364c62276a7d4a349,missing_assessment_count|assessments_due,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95f544b9612b9b5340acc506,RECOVER_ENGAGEMENT,f8ca8b681c1b6e0966ba978e2a4c88e3d89b4c6562f52a1638f368be3f4bac6e,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_95f544b9612b9b5340acc506,STUDY_REGULARITY,431f0d6fd96ef521e1983ab596c48e014c3dd095d3adfeca9d9be26e21d6d370,regularity_score|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_4f19482c8c832f3d69d7bd13,QUIZ_RETRIEVAL_PRACTICE,ed5b0e7dcf5f062423dd79a12000966a9fdccd400e00a66e94f3ae62f90acc4e,quiz_activity|quiz_available,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_4f19482c8c832f3d69d7bd13,ASSESSMENT_COMPLETION,bf68d93a9dd4913ea7336a60b03d33b94d0ee4e235a9048a6017eae2b6276607,missing_assessment_count,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_4f19482c8c832f3d69d7bd13,RECOVER_ENGAGEMENT,1c4a4d579fc2ddc057f797f59334adc1691cc6ae7dbcecde9b81345bf5f6691e,inactivity_streak|active_day_rate,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
B,case_4f19482c8c832f3d69d7bd13,STUDY_REGULARITY,f97503cb674f10d6ab9621339f0cab292740c0f832b17e26a8c97adae9eb3a63,regularity_score,true,false,true,CONDITIONALLY_PORTABLE,"Prompt payload includes H1-derived risk_band and uncertainty_band (numeric risk_probability not shown; evidence_ids enum excludes risk). Gemini cited behavioral/feasibility fields only. Same student-stage case is not reconstructable from main without Module_recomend landmark table. If Phase4 C0 changes band assignment or cutoff-safe evidence values, prompt context changes. Panel B rows are historical V2 heldout and must not be used to tune V3. HELDOUT_V2_ONLY."
